semantic_entropy,energy_mean,is_hallucination,response_length_mean,response_length_std,num_clusters,se_is_zero,question_length,question,dataset,semantic_entropy_zscore,semantic_entropy_minmax,energy_mean_zscore,energy_mean_minmax,se_correct,energy_correct,oracle_prefer_energy
0.0,-10.019979322717544,0,204.0,0.0,1,1,273,"Still Da Baddest is the fourth studio album by American rapper Trina, following the poor chart performance, ""I Got a Thang for You"" featuring which American singer/songwriter, record producer, business woman, and television personality, and was born in Oakland, California?",halueval,-0.7570903916094904,0.0,0.38293045001274634,0.5572100678177849,1.0,0.0,0.0
1.0549201679861442,-9.538864537647793,0,162.2,15.406492138056604,3,0,121,What video game published by Sierra Entertainment includes an antagonist figure who's mystery is the core of the series? ,halueval,1.4281061088975486,0.6554587535412856,1.1633424745330543,0.6899704732622863,0.0,0.0,0.5
0.0,-10.133069090140882,0,99.2,0.4,1,1,69,Der Mond was composed by the man who was best known for what cantata?,halueval,-0.7570903916094904,0.0,0.19948854158213658,0.5260037032647396,1.0,0.0,0.0
1.3321790402101223,-8.941825058113816,0,111.0,14.737706741552431,4,0,50,"Which band has more members, Saint Motel or Curve?",halueval,2.002429300077948,0.8277293767706427,2.1317949174861672,0.8547195224061691,0.0,0.0,0.5
0.0,-11.697394532423754,0,67.0,0.0,1,1,38,When was Fannie Lee Chaney's son born?,halueval,-0.7570903916094904,0.0,-2.3379898800041174,0.09433856552736164,1.0,1.0,0.5
0.6730116670092565,-9.413872823407573,0,118.0,20.774984957876626,2,0,80,"Which tennis player won more Grand Slam titles, Henri Leconte or Jonathan Stark?",halueval,0.6370082181047875,0.41816566007905165,1.3660904253039545,0.7244611003947059,0.0,0.0,0.5
0.0,-10.427381793430873,0,142.4,12.737346662472525,1,1,157,"American politician Joe Heck ran unsuccessfully against Democrat Catherine Cortez Masto, a woman who previously served as the 32nd Attorney General of where?",halueval,-0.7570903916094904,0.0,-0.2779134833489563,0.44479008225622757,1.0,1.0,0.5
0.0,-11.08143434047699,0,117.4,1.2,1,1,95,What was the event that Afghanistan competed in for the first time in 2017 officially known as?,halueval,-0.7570903916094904,0.0,-1.3388463173064966,0.26430865864904707,1.0,1.0,0.5
1.0549201679861442,-10.041244843426872,0,136.6,7.683749084919419,3,0,101,What hamlet and census designated place was the location of the only pay-per-view Bunkhouse Stampede?,halueval,1.4281061088975486,0.6554587535412856,0.348435837533026,0.5513419896814011,0.0,0.0,0.5
0.0,-10.450925455093383,0,59.0,0.0,1,1,39,Are Wenling and Xinzheng both in China?,halueval,-0.7570903916094904,0.0,-0.316103448057683,0.4382933663685422,1.0,1.0,0.5
0.5004024235381879,-9.538594392529962,1,122.0,8.0,2,0,72,Are the New Orleans Outfall Canals the same length as the Augusta Canal?,halueval,0.27945972653674983,0.3109175070825711,1.1637806745320218,0.6900450179998108,1.0,1.0,0.5
0.0,-9.844251929010664,0,241.4,7.889233169326408,1,1,214,"Which faith is designated to the University of Providence, private university accredited by the NW association of Schools and Colleges and located in a third largest city in Montana after being passed by Missoula? ",halueval,-0.7570903916094904,0.0,0.6679762963310665,0.6057008661890066,1.0,0.0,0.0
0.0,-9.828061828613281,0,65.0,0.0,1,1,64,"Jane's Addiction and Weeping Willows, play which genre of music?",halueval,-0.7570903916094904,0.0,0.6942381145507596,0.6101684160537071,1.0,0.0,0.0
0.0,-10.14153079814739,0,169.4,0.4898979485566356,1,1,109,"What is the current name of the Atlanta Mansion built for the daughter of the 41st Mayor of Atlanta, Georgia?",halueval,-0.7570903916094904,0.0,0.1857628800951369,0.5236687515639017,1.0,0.0,0.0
1.6094379124341005,-10.150498455028815,0,150.0,24.273442277518036,5,0,137,Which Oscar-nominated film was written by the screenwriter who wrote a 1991 romantic drama based upon a screenplay by Sooni Taraporevala?,halueval,2.5767524912583477,1.0,0.17121652342679544,0.5211941866567088,0.0,0.0,0.5
0.5004024235381879,-9.920013421726978,0,103.8,6.6452990903344595,2,0,106,El Nuevo Cojo and Golf Magazine are both special interest publications but which one is owned by Time Inc?,halueval,0.27945972653674983,0.3109175070825711,0.5450842511347268,0.5847949892502211,0.0,0.0,0.5
0.0,-10.30850065277844,0,98.8,0.4,1,1,78,"Which movie was released first, The Hunchback of Notre Dame or Saludos Amigos?",halueval,-0.7570903916094904,0.0,-0.08507743978318079,0.47759453749747266,1.0,1.0,0.5
1.3321790402101223,-9.808216025792255,0,151.4,11.723480711802276,4,0,219,"The 2000–01 NBA season was the Jazz's 27th season in the National Basketball Association, and 22nd season in Salt Lake City, Utah, after the retirement of Jeff Hornacek, the Jazz signed free agents John Starks, and who?",halueval,2.002429300077948,0.8277293767706427,0.7264298152392806,0.6156447325391983,0.0,0.0,0.5
0.6730116670092565,-10.004142056978665,0,91.0,16.260381299342274,2,0,81,"Which state does the drug stores, of which the CEO is Warren Bryant, are located?",halueval,0.6370082181047875,0.41816566007905165,0.40861993826314996,0.5615802553195494,0.0,0.0,0.5
0.0,-10.326215460361578,0,168.4,0.8,1,1,194,"The Swedish-British entertainment studio executive and film executive producer, who was the Executive producer for a 2016 American action thriller film directed by Babak Najafi, currently serve?",halueval,-0.7570903916094904,0.0,-0.11381247200203073,0.4727062548878086,1.0,1.0,0.5
0.0,-10.64759734658634,0,131.0,0.0,1,1,110,Who chaired the ceremony in which the film written by Canet and Philippe Lefebvre won the award for Best Film?,halueval,-0.7570903916094904,0.0,-0.6351231784199586,0.3840230739884059,1.0,1.0,0.5
0.0,-10.697657691107855,0,60.0,0.0,1,1,53,Who hosted both Miss USA 1968 and The Price Is Right?,halueval,-0.7570903916094904,0.0,-0.7163256191442778,0.3702092569085498,1.0,1.0,0.5
0.0,-11.083091327122279,0,98.0,0.0,1,1,93,In what year was the company that co-developed and distributed the BlackBerry DTEK60 founded?,halueval,-0.7570903916094904,0.0,-1.3415341006434094,0.26385142427240504,1.0,1.0,0.5
0.0,-10.523839974705178,1,132.0,0.0,1,1,162,"What author has contributed to such works as ""New Statesmen"", ""The Nation"", and ""The Atlantic"", among others, while also being being associated with Dysteleology?",halueval,-0.7570903916094904,0.0,-0.4343774434388817,0.4181730926067424,0.0,0.0,0.5
0.0,-12.03927115238074,0,100.0,0.0,1,1,93,"Gelatine was an airship piloted on September 19, 1905 by a pioneer American aviator and what?",halueval,-0.7570903916094904,0.0,-2.8925449121844538,0.0,1.0,1.0,0.5
0.0,-10.39312857541171,0,161.2,0.4,1,1,99,The American Aircraft Penetrator was modified from a helicopter produced by what nation's military?,halueval,-0.7570903916094904,0.0,-0.22235164228685886,0.4542420285549549,1.0,1.0,0.5
0.0,-10.801144543028714,0,77.2,3.4292856398964493,1,1,62,"750 7th Avenue and 101 Park Avenue, are located in which city?",halueval,-0.7570903916094904,0.0,-0.8841907235332074,0.3416527526281907,1.0,1.0,0.5
1.0549201679861442,-9.22353797281595,0,89.0,8.438009243891594,3,0,48, What nationality was James Henry Miller's wife?,halueval,1.4281061088975486,0.6554587535412856,1.6748308978409667,0.776982728743955,0.0,0.0,0.5
0.0,-11.080630929712305,0,145.2,4.791659420284375,1,1,123,Who was the director of the 2001 American romantic comedy film written by Marc Klein in which Lucy Gordon had a small role?,halueval,-0.7570903916094904,0.0,-1.337543111832778,0.26453035447334544,1.0,1.0,0.5
0.0,-10.57659399999331,1,94.0,0.0,1,1,86,"In what year was the creator of the current arrangement of the ""Simpson's Theme"" born?",halueval,-0.7570903916094904,0.0,-0.5199492798370052,0.4036159723447521,0.0,0.0,0.5
0.5004024235381879,-10.525826207602897,0,175.0,12.361229712289955,2,0,68,Were Pavel Urysohn and Leonid Levin known for the same type of work?,halueval,0.27945972653674983,0.3109175070825711,-0.43759929420086413,0.41762500492997273,0.0,1.0,1.0
0.0,-10.784349591804274,0,103.0,0.0,1,1,79,Jo Ann Terry won the 80m hurdles event at what Sao Paulo-based event from 1963?,halueval,-0.7570903916094904,0.0,-0.8569477821530433,0.34628720703111265,1.0,1.0,0.5
0.9502705392332347,-10.295061648094048,0,83.2,3.9191835884530852,3,0,99,Guitars for Wounded Warriors is an album that was recorded in the village in which New York county?,halueval,1.2113314092851868,0.5904362833084088,-0.0632781495124331,0.48130294090979286,0.0,1.0,1.0
0.0,-10.37682635967548,0,120.8,1.4696938456699067,1,1,158,"Canton Road Station was a planned railway station on the Kowloon Southern Link of West Rail Line, that was to run beneath a large shopping mall located where?",halueval,-0.7570903916094904,0.0,-0.19590796277068312,0.4587405158971634,1.0,1.0,0.5
0.0,-9.796905639648438,1,84.0,0.0,1,1,79,What actor in the film D.C. Cab also had a role in the TV series Barney Miller?,halueval,-0.7570903916094904,0.0,0.7447762922599841,0.6187657579094108,0.0,1.0,1.0
1.6094379124341005,-9.719005171596745,0,164.8,30.20860804472791,5,0,140,"Don Barry Mason was the founder of the Psychedelic Shamanistic Institute (PSI), which other member that's Welsh, that died on 10 April 2016?",halueval,2.5767524912583477,1.0,0.8711379503713378,0.6402618707785254,0.0,0.0,0.5
0.0,-10.220587026040386,0,122.4,0.4898979485566356,1,1,69,Are both The New Pornographers and Kings of Leon American rock bands?,halueval,-0.7570903916094904,0.0,0.05752647419884421,0.5018537145006248,1.0,0.0,0.0
0.0,-10.153989707099067,0,156.4,12.59523719506703,1,1,141,"What book contains a poem which, along with ""Beowulf"" and the ""Anglo-Saxon Chronicle"", preserves a legendary list of the kings of the Angles?",halueval,-0.7570903916094904,0.0,0.16555339441723801,0.5202307990104773,1.0,0.0,0.0
0.0,-10.841997051239014,1,112.0,0.0,1,1,105,"Throne of Glass is a young adult high fantasy novel series, by which bestselling American fantasy author?",halueval,-0.7570903916094904,0.0,-0.9504572146669403,0.33037977636195953,0.0,0.0,0.5
1.0549201679861442,-10.517233133890542,1,146.4,21.73108372815309,3,0,89,The Developing Communities Project's first executive director was which former President?,halueval,1.4281061088975486,0.6554587535412856,-0.423660545567856,0.419996206118274,1.0,0.0,0.0
1.3321790402101223,-10.06752568106366,0,192.4,6.590902821313632,4,0,173,"The American Pre-Code comedy film featuring an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, was released in what year?",halueval,2.002429300077948,0.8277293767706427,0.30580592396002715,0.5440899684000862,0.0,0.0,0.5
0.0,-9.924718507807306,1,148.0,0.0,1,1,85,Which 1999 French Open - Women's Doubles runner-up was born in Russia on 7 June 1981?,halueval,-0.7570903916094904,0.0,0.5374521727462838,0.5834966522315717,0.0,1.0,1.0
0.0,-9.701456150392286,0,103.2,4.4,1,1,61,Are Gin and tonic and Paloma both cocktails based on tequila?,halueval,-0.7570903916094904,0.0,0.8996040619761524,0.6451044057463926,1.0,0.0,0.0
0.6730116670092565,-10.444048065934444,0,93.0,26.94438717061496,2,0,88,"The largest ship in the ""Imperator"" class ocean liners had how many gross register tons?",halueval,0.6370082181047875,0.41816566007905165,-0.3049476961176058,0.440191135885245,0.0,1.0,1.0
0.0,-10.194886859627657,0,66.8,1.5999999999999999,1,1,77,In which American football game was Malcolm Smith named Most Valuable player?,halueval,-0.7570903916094904,0.0,0.09921448613088077,0.5089455034433621,1.0,0.0,0.0
0.0,-10.387134522658128,0,98.0,0.0,1,1,91,Ted Sutton plays Sergeant Cunningham in a2002 film that stars Mel Gibson as what character?,halueval,-0.7570903916094904,0.0,-0.2126287424931507,0.4558960473016578,1.0,1.0,0.5
